Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	library
prerank	Calcium Ion Transport (GO:0006816)	0.483597535071981	1.3593575512044076	0.013052208835341365	0.0928247304796985	0.755	42/110	25.79%	CAV1;PKD2;ANO6;TRPC4;TRPC1;TRPC6;CACNB2;STIM1;ITGAV;STIM2;TRPC3;ORAI2;TRPV1;FYN;TPT1;MCOLN3;CACNA2D1;MCOLN2;CACNB1;NALCN;ATP2C2;RAMP3;TRPM3;TRPA1;SLC8A3;RYR2;TRPM4;CALCRL;SLC24A2;GAS6;SLC8A1;TRPC5;CLU;TRPM6;MCUR1;CACNG1;TRPC4AP;PANX1;SLC24A1;CACNA1C;TMCO1;CASR	GO_Biological_Process_2023
prerank	Negative Regulation Of Cell Migration (GO:0030336)	0.47129008450780985	1.356644366627903	0.003	0.09323113591356395	0.774	57/157	25.46%	TMEFF2;BRMS1L;FGF2;SFRP2;PHLDB2;SLIT2;SULF1;TP53INP1;MAGI2;RAP2B;ROBO1;HOXA7;NAV3;CITED2;LIMCH1;EPHA4;BMPR1A;FOXO3;MCTP1;PTEN;ARID4B;DRD2;TET1;MACIR;PFN2;DNAI3;DACH1;HDAC2;EMILIN1;RAP2A;ADGRG1;ARPIN;NF1;EMILIN2;SAP30;CLIC4;ADARB1;PTPRR;DAG1;TACSTD2;ARID2;HYAL2;ACVRL1;MITF;STC1;DLG5;ADIPOR1;FUZ;TCAF1;MARVELD3;SRGAP1;NKX2-1;PTPRG;LRP1;CDH11;RAC1;TRIB1	GO_Biological_Process_2023
prerank	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	0.4718671317736668	1.360004925480925	0.002004008016032064	0.09735724464887897	0.752	39/168	15.99%	CADM2;CNTN4;SLITRK3;ROBO2;NECTIN3;CRB1;TENM3;HMCN1;FAT4;PTPRD;NTNG1;ROBO1;NLGN1;CADM1;CDH2;TGFBR2;CDH7;LRRC4C;ADGRL3;SLITRK1;TENM4;CDH12;PTPRM;CDH18;GRID2;CD164;PCDHB16;PALLD;TGFB2;CLDN4;ALCAM;CDH4;LRFN5;CLDN11;DSCAML1;TENM2;LRRC4;CLDN12;REG3A	GO_Biological_Process_2023
prerank	Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	0.4856044423373456	1.3615825323542434	0.011088709677419355	0.09956068437291556	0.739	32/110	17.52%	CAV1;DKK2;SFRP2;TPBG;SOX2;MLLT3;CSNK1A1L;BICC1;ANKRD6;CYLD;PTPRO;FZD6;TMEM64;TLE6;NKX2-5;TLE3;FRZB;JADE1;GLI3;WWTR1;DACT1;IGFBP4;APC2;LMBR1L;PRKN;DKK3;RBMS3;STK4;TLE1;CCDC88C;LZTS2;OTUD5	GO_Biological_Process_2023
prerank	Positive Regulation Of Cell Projection Organization (GO:0031346)	0.47726147982869954	1.3438074618931473	0.012012012012012012	0.10475827185593005	0.844	34/114	16.15%	PLPPR5;ROBO2;RIT2;TENM3;SERPINI1;BDNF;SLIT2;MAGI2;PTPRD;CHODL;ROBO1;NLGN1;NCOA2;CAPRIN1;MAP3K13;FUT9;SLITRK1;SCARB2;MUSK;ALKAL1;LRRC7;CUX1;FZD1;NDNF;PRKD1;CARMIL1;RELN;NTRK1;ARSB;FBXW8;PLXNC1;PTN;RAPGEF2;PTK6	GO_Biological_Process_2023
prerank	Circulatory System Development (GO:0072359)	0.4717547807329224	1.3455316548816203	0.01002004008016032	0.10669563205074824	0.84	50/130	25.15%	SRI;PKD2;PDLIM5;FGF12;PIK3CA;PHIP;MEF2C;MEF2A;FBXW7;CITED2;TGFBR2;HEY1;ZFPM2;TCF21;PTEN;ERBB4;FN1;CACYBP;WT1;UTY;FOXC1;POU4F2;TNNI3;HEY2;TAB2;POU4F1;TGFB2;PLCE1;GJA5;PTPN11;NF1;ISL1;FOXL1;PCSK5;CRIP1;HDAC9;ACVRL1;SALL1;TSC2;CASP8;POLR2D;NOTCH1;PDLIM4;APELA;MKKS;NTRK3;PDGFB;CACNA1C;HEYL;DZIP1	GO_Biological_Process_2023
prerank	Cellular Response To Organonitrogen Compound (GO:0071417)	0.4768188146557882	1.3396674015616572	0.024193548387096774	0.10847528719235872	0.873	35/103	21.14%	PKD2;P2RY1;SLIT2;GABRB1;MEF2C;TSHR;DMTN;EZR;GABRG2;DIAPH1;TRPV1;LAMTOR3;CTNNA1;WT1;AKAP6;RAP1B;CFTR;P2RX3;SH3BP4;AKAP9;LAMTOR5;RRAGA;RRAGD;CRHBP;RAPGEF2;HCN1;CIB2;GOLPH3;AHR;NR1H4;RAPGEF3;RRAGC;LARP1;GABRB2;CLU	GO_Biological_Process_2023
prerank	Organonitrogen Compound Biosynthetic Process (GO:1901566)	0.4705901081314347	1.3377024740327998	0.02208835341365462	0.1088020845312926	0.884	41/121	24.17%	ELOVL4;SLC44A5;PAM;SAMD8;ELOVL6;PCSK1;SPTSSB;PRKD3;SGMS1;HACD4;BCAT1;SLC44A3;GCNT1;HACD1;PLA2G4A;GCH1;PLPP3;KDSR;SGPL1;CPS1;ALAS1;PRKD1;ELOVL2;TYW5;ELOVL5;CERS5;SGMS2;SGPP1;PCSK5;MFSD2A;GOLPH3;ORMDL1;SPTLC2;SLC5A7;ELOVL7;CERS4;CSNK1G2;SPHK2;LPCAT2;ORMDL2;ACER3	GO_Biological_Process_2023
prerank	Positive Regulation Of Cell Growth (GO:0030307)	0.4774470073778646	1.3455776016267662	0.011122345803842264	0.11198112618577433	0.84	45/102	27.08%	ZNF639;SYT1;NEDD4L;BDNF;SFRP2;RIMS2;BCL2;SEMA4D;RIMS1;RICTOR;RUFY3;MAP3K13;INO80;BRAT1;EXOSC9;CPNE6;POU4F2;SYT2;AKAP6;AKT1;CDKN2AIP;TGFB2;PLAA;SDCBP;TRIM32;MMP14;EDN1;MFSD2A;NGF;MACF1;ARMC12;SHTN1;HPN;NTN1;ISLR2;YAP1;PRR5;CPNE5;RNF157;ERBB2;ITSN2;SPHK1;HDGFL2;CIB1;EIF4G1	GO_Biological_Process_2023
prerank	Estrogen Response Late	0.4338838872119227	1.2498696177460484	0.016	0.1278051222157337	0.666	65/194	27.45%	CAV1;LAMC2;NPY1R;PTGER3;HSPA4L;CPE;PGR;NRIP1;PLK4;TPBG;GINS2;BCL2;TSPAN13;AREG;TPD52L1;CALCR;BTG3;PRSS23;AFF1;ISG20;JAK1;FABP5;FOXC1;UGDH;MYB;ETFB;SNX10;NAB2;CD44;IGFBP4;CHST8;ELOVL5;FRK;ST14;TST;NCOR2;RBBP8;IDH2;COX6C;DLG5;ABCA3;RAPGEFL1;SEMA3B;DNAJC1;SLC22A5;FOS;NBL1;SERPINA5;SORD;JAK2;TFPI2;HOMER2;GJB3;CA2;PAPSS2;BAG1;METTL3;KLK11;KCNK5;AMFR;IL17RB;CCNA1;PCP4;CLIC3;TNNC1	MSigDB_Hallmark_2020
prerank	Protein Localization To Membrane (GO:0072657)	0.4629983138374609	1.3256983085785055	0.003	0.12846285532156787	0.934	76/184	27.54%	KCNIP4;CAV1;ZDHHC2;CPE;DPP10;DENND4C;P2RY1;MAGI2;WDR19;ANK2;SH3GLB1;NLGN1;CACNB2;EZR;LIN7A;SPTBN1;TNIK;RAB10;ANK3;C2CD5;ANK1;ZDHHC23;NRXN1;RFTN1;RAP2A;FYB1;ITGA4;NPC1;EFR3A;RAMP3;FYB2;DLG1;EPB41L3;KCNB2;PACS1;SCN3B;LRRC4;RAB6A;TTC7B;PTN;RAB6B;IKBKB;RAPGEF2;TM9SF3;MYO5A;TMEM150A;GAS6;SEC16A;TM9SF2;NUP54;NKD2;RAB32;SYNE3;PTCH1;PALS1;FLOT1;RDX;EPHA2;MAP7;HYCC1;EHD4;INPP5K;RAB12;KCNIP3;F11R;RAB11A;ATP1B1;HYCC2;WDR72;S100A10;ABHD17A;MRAP2;ROCK1;TSPAN5;CD81;FERMT2	GO_Biological_Process_2023
prerank	Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	0.46871694696329713	1.3159686533021415	0.020060180541624874	0.1474832681685611	0.96	31/106	19.89%	TBL1XR1;CAV1;RSPO2;DKK2;SFRP2;SULF1;CSNK1G3;LRRK2;SEMA5A;ZEB2;LGR4;WLS;PPM1B;CRBN;PPM1N;DISC1;PRDM15;DACT1;RNF220;COL1A1;GPC5;CSNK1D;TNKS2;USP34;LBX2;TRPM4;TLR2;SALL1;MACF1;LRRK1;TNFAIP3	GO_Biological_Process_2023
prerank	Protein Glycosylation (GO:0006486)	0.46002879954041676	1.3113668667862193	0.014028056112224449	0.14905938388787993	0.977	39/142	17.69%	B3GALT1;TET2;ST8SIA6;ST8SIA4;SLC39A8;PLOD2;B3GALNT2;ST3GAL6;GALNT3;GALNTL6;GALNT13;FUT9;TET1;PGM3;GALNT6;FUT6;AQP11;SERP1;TUSC3;MGAT1;MGAT2;TET3;NPC1;GCNT4;COG3;OSTC;GCNT3;GALNTL5;POGLUT1;ST8SIA3;COG7;B3GNT4;B3GNT5;ALG10;EOGT;ARFGEF1;TMEM59;MOGS;GALNT16	GO_Biological_Process_2023
prerank	Neuron Differentiation (GO:0030182)	0.45272424909814546	1.3048334021875982	0.013013013013013013	0.15075605385244095	0.986	68/171	29.99%	POU3F2;LMX1A;LHX9;TENM3;BRINP3;PTPRD;MEF2C;PITX2;MYEF2;EN2;WNT16;ATP8A2;PPT1;MYO7A;LHX8;ERBB4;FUT9;EPHA5;TENM4;POU4F2;MET;UGDH;RTN4;LDB1;TGFB2;FZD1;BHLHE22;WNT6;CDNF;TENM2;ERCC6;NIF3L1;ATOH7;RUNX2;HS6ST1;PAX6;SALL1;ERCC3;NRBP2;IRX1;FZD7;THOC2;BCCIP;ATOH1;INSM2;CTNNB1;WNT7A;ERBB2;INSM1;PTF1A;VSX1;CDK5R1;WNT2B;FZD4;CFLAR;EN1;TENM1;MYT1L;PBX1;MAP2K1;NOVA2;RUNX3;NR4A2;IRX2;EMX1;WNT1;LHX1;USH2A	GO_Biological_Process_2023
prerank	Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	0.4619716180466301	1.3123609111263932	0.031	0.15202445534610207	0.974	52/122	25.11%	DOK6;BDNF;PTPRD;FGFR4;YES1;NPR2;GUCA1B;BMPR2;ERBB4;FYN;TRIO;MUSK;MET;ALKAL1;SAMD12;CD8A;FRS2;DOK3;KDR;PDGFRA;POLR1G;FRK;NTRK1;MTSS1;NTF3;FGFR1;PTN;FLT3;PTK6;LIFR;NGF;GUCY2C;SH2D6;CASS4;MERTK;CD8B;EFS;ACVR2A;JAK2;ROR1;GFRA2;ZAP70;EPHA2;NTRK3;IL31RA;PILRB;NTF4;PTPRG;FGFR2;LRP1;ERBB2;LYN	GO_Biological_Process_2023
prerank	TNF-alpha Signaling via NF-kB	0.4288291711204358	1.2335764540765493	0.029	0.15346625510970216	0.751	57/197	21.18%	ATP2B1;PDE4B;NFKBIA;SERPINB8;PDLIM5;CXCL6;NAMPT;DNAJB4;AREG;PTX3;PTGS2;BTG3;ABCA1;PLK2;CCNL1;PLAU;PNRC1;MSC;GCH1;F3;PLPP3;RIPK2;MAP2K3;CD44;TGIF1;JUN;IL1B;SNN;TANK;FOSL2;RCAN1;PFKFB3;CSF2;TIPARP;TSC22D1;SDC4;EDN1;CD83;STAT5A;CXCL1;TUBB2A;TLR2;CCL4;GADD45A;PHLDA1;NFE2L2;BTG2;DUSP4;LITAF;ATF3;TNFAIP3;SOD2;JUNB;FOS;TRAF1;IFIH1;HBEGF	MSigDB_Hallmark_2020
prerank	Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	0.4545977460090929	1.3056447162507474	0.002002002002002002	0.15361260707702315	0.985	52/198	17.52%	TBL1XR1;CAV1;CDK14;DKK2;SFRP2;CSNK1G3;TPBG;SOX2;MLLT3;LRRK2;CSNK1A1L;SEMA5A;BICC1;ZEB2;ANKRD6;CYLD;LGR4;PTPRO;WLS;FZD6;PPM1B;TMEM64;TLE6;PPM1N;NKX2-5;TLE3;FRZB;JADE1;CTNND2;GLI3;PRDM15;WWTR1;DACT1;IGFBP4;RNF220;APC2;COL1A1;GPC5;LMBR1L;RNF14;CSNK1D;TNKS2;USP34;PRKN;DKK3;RBMS3;STK4;TLE1;TRPM4;CCDC88C;LZTS2;OTUD5	GO_Biological_Process_2023
prerank	Regulation Of Neuron Projection Development (GO:0010975)	0.45562649722165627	1.3077343481338644	0.007	0.1539468554199162	0.983	61/172	25.11%	PLPPR5;CTNNA2;RTN4IP1;RIT2;EFNB2;TENM3;SERPINI1;PDLIM5;BDNF;MAGI2;YTHDF1;NTNG1;NLGN1;LRRK2;RUFY3;CDH2;CSMD3;EPHA4;LRRC4C;PTEN;SEMA3A;FUT9;PTPRO;SCARB2;KIF13B;MUSK;ALKAL1;GFI1;LRRC7;AKT1;HDAC2;FZD1;NDNF;PRKD1;PPFIA2;RELN;NTRK1;ARSB;MT3;PTN;RAPGEF2;PTK6;CCDC88A;MFSD2A;CAMK2G;PAK3;ADCY6;LZTS3;CRMP1;TANC2;NTNG2;ROR1;NTRK3;PRKCI;NDEL1;CAMK2B;DCC;ZNF804A;MYLIP;PAK1;LYN	GO_Biological_Process_2023
prerank	Positive Regulation Of Vasculature Development (GO:1904018)	0.45784365946935707	1.2891703094988272	0.03939393939393939	0.18830893056052994	0.996	35/103	22.67%	FGF2;SFRP2;SASH1;VASH2;GATA6;GAB1;SEMA5A;STIM1;HMGA2;VEGFC;SIRT1;PGF;EMILIN1;AGGF1;ITGB8;TWIST1;KDR;ADM2;HK2;PRKD1;IL1B;GDF2;ISL1;EMILIN2;CCR3;MTDH;CNTN1;ITGAX;RLN2;RAPGEF3;PDPK1;HIPK1;APELA;CXCL8;EMC10	GO_Biological_Process_2023
prerank	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	0.4423211339592114	1.2852455995312955	0.003	0.18874200794050094	0.998	102/236	31.16%	EPHA7;FGF2;CCN2;SPRY1;CNKSR3;P2RY1;TGFBR3;PDGFD;PTPRC;FGFR4;FBXW7;ZDHHC17;CALCR;EZR;NEK10;SMAD4;SLC30A10;BMPER;PDGFC;PKHD1;FFAR4;EPHA4;PTEN;ERBB4;FN1;SPRY2;CD36;STYX;MUSK;ALKAL1;FGA;OPRM1;EMILIN1;RANBP9;CD44;KDR;YWHAZ;PDGFRA;RAMP3;DLG1;IL1B;APP;PTPN11;NTRK1;EPHB1;MT3;FSHR;FAM83D;DUSP26;THPO;PTPN22;PTPRR;MTURN;RAPGEF2;CRKL;NELL1;ARRB2;SEMA6A;CCL4;ADCYAP1;CCNA2;GAS6;GLIPR2;DUSP4;NRG1;NOTCH1;APELA;ROR1;GAREM1;EPHA2;NTRK3;P2RY6;PRKCZ;PDGFB;FGFR2;PTPN1;F2R;ERBB2;LYN;FGF19;NOTCH2;APIP;CIB1;RGS14;FERMT2;LMO3;DUSP6;MAP2K1;CCL20;SHC1;GSTP1;ROR2;DENND2B;CCL19;CSF1R;SPRED1;PDGFRB;GATA4;SYNJ2BP;BMP2;ROS1;PTK2B	GO_Biological_Process_2023
prerank	Protein Maturation (GO:0051604)	0.45970061857929023	1.2868051017058224	0.02905811623246493	0.18917426166626888	0.998	33/115	21.10%	CPE;CPM;PCSK1;ADAMTS3;MME;CASP4;HSPD1;RAP1GDS1;MMP16;APH1B;GZMB;NAA15;METAP2;ADAMTS13;ECE2;NAA20;PCSK6;CASP7;TLL1;PRSS37;STUB1;NAA11;MMP14;BOLA2;PCSK5;PARL;ZNG1E;PITRM1;CNTN1;CASP2;CASP8;PTCH1;GZMA	GO_Biological_Process_2023
prerank	Positive Regulation Of Angiogenesis (GO:0045766)	0.4494249061407516	1.2761564050045011	0.04627766599597585	0.1966051138255151	0.998	40/118	22.67%	FGF2;SFRP2;SASH1;VASH2;GATA6;GAB1;SEMA5A;STIM1;HMGA2;VEGFC;BMPER;SIRT1;PGF;JAK1;ITGA5;EMILIN1;AGGF1;ITGB8;TWIST1;KDR;ADM2;HK2;PRKD1;IL1B;GDF2;ISL1;EMILIN2;CCR3;GARS1;MTDH;CNTN1;ITGAX;RLN2;RAPGEF3;PDPK1;HIPK1;APELA;CXCL8;TJP1;EMC10	GO_Biological_Process_2023
prerank	Apoptosis	0.4262097069039349	1.2126571590453488	0.059	0.19757767884905617	0.861	53/153	27.44%	CAV1;HMGB2;BCL10;SATB1;TGFBR3;PMAIP1;CASP4;ENO2;BTG3;ANKH;CYLD;EMP1;PLPPR4;PPT1;ISG20;IFNGR1;DPYD;DCN;GCH1;CASP7;RARA;CD44;TGFB2;DIABLO;JUN;GPX4;IL1B;HGF;APP;DNAJC3;LUM;GADD45A;BTG2;AIFM3;CASP2;ATF3;CASP8;SOD2;CLU;MMP2;LMNA;CCND2;CTNNB1;F2R;CD38;PAK1;ERBB2;CCNA1;ROCK1;RHOB;LEF1;CFLAR;EREG	MSigDB_Hallmark_2020
prerank	Regulation Of MAPK Cascade (GO:0043408)	0.4453840768002902	1.2804315068214551	0.015	0.19816378366275356	0.998	82/195	31.75%	CAV1;EPHA7;FGF2;WWC1;DOK6;RIT2;VRK2;TGFBR3;DUSP16;PTPRC;SOX2;ZDHHC17;CAV2;NEK10;PKHD1;NBR1;MYOC;CD24;TNIK;GPR37;FN1;STYX;PAGE4;IGF2;EIF2AK2;MAP4K1;DOK3;KDR;YWHAZ;ADRA1B;PRDM15;PLCE1;PELI2;IGF1R;IL1B;NF1;EPHB1;FAM83D;BMP4;DUSP26;THPO;FGFR1;FLT3;DAG1;STK4;GHRL;PAK3;GSDME;CCNA2;IAPP;DUSP4;MAP4K4;DUSP19;GPR37L1;EPHA2;ADRB2;AVPR1B;PDGFB;FGFR2;F2R;PAK1;ERBB2;LYN;APIP;ROCK1;CD81;DUSP6;MAP2K1;CARTPT;GFRAL;SHC1;GSTP1;RAF1;CSF1R;SPRED1;RNF41;MAP2K2;BMP2;ROS1;FAS;IL6;PDGFA	GO_Biological_Process_2023
prerank	Central Nervous System Development (GO:0007417)	0.43851429895052124	1.2721567913853031	0.003	0.1988502876745187	0.999	80/271	20.51%	CADM2;EPHA7;CNTN4;NIPBL;PTPRZ1;ROBO2;PKD2;JHY;SERPINI1;ADGRL2;GRIN2A;BRINP3;CLN5;NCKAP1;NDUFS4;GBA2;CDH2;CXCR4;SNTG2;UGT8;PDGFC;CNTNAP2;SPTBN1;TGFBR2;SH3GL2;ADAM22;PPT1;ZIC5;PTEN;GRIN2B;ADGRL3;SCIN;MSI2;GRIK1;NRCAM;RTN4;CAPG;ZIC1;SCTR;WWP1;NPAS2;CA10;ZIC4;ADGRG1;MDGA1;NFIB;CHST8;SLC6A17;APP;PTPN11;EOMES;RELN;NF1;CDK5RAP3;POU3F3;DSCAML1;CNTN5;APLP2;B3GNT5;PRKN;ZFHX2;SLC8A3;VIT;LOXL3;SOX10;MFSD2A;SHROOM4;EIF2B5;UGP2;PAX6;CNTN1;DCLK1;SMO;MNX1;ADAM23;CYP26C1;SIX3;ADGRA2;RNF103;PTCH1	GO_Biological_Process_2023
prerank	Response To Calcium Ion (GO:0051592)	0.4591883859122982	1.2769058023154034	0.04417670682730924	0.19920129436882247	0.998	33/106	16.46%	CAV1;SYT1;PKD2;CPNE3;TRPC1;CAMK2D;MEF2C;SLC25A13;MEF2A;NLGN1;DMTN;PPP3CA;SYT6;STIM1;ANXA11;TRPC3;SYT9;PRKAA1;AHCYL1;CPNE6;SYT2;FGA;CDKN2AIP;RASA4;HOMER1;ADGRV1;KCNMB3;RASGRP2;ADCY8;CRHBP;CLIC4;CPNE8;RYR2	GO_Biological_Process_2023
prerank	Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	0.4484953941058074	1.2733584738588988	0.045090180360721446	0.20015766934478754	0.998	22/110	9.58%	CAV1;BRMS1L;SPRY1;SNX6;CD109;MAGI2;FST;UBE2D1;ZNF451;BMPER;GPR155;SIRT1;CRIM1;ARID4B;TET1;SPRY2;UBE2D3;PBLD;SNX25;HDAC2;EMILIN1;CCN3	GO_Biological_Process_2023
prerank	Cardiac Conduction R-HSA-5576891	0.5129751311598586	1.4401877312161735	0.002002002002002002	0.20064989681624099	0.132	51/124	25.20%	KCNIP4;ATP2B1;SRI;KCNK2;FGF12;TRPC1;CAMK2D;CACNB2;SCN9A;STIM1;SCN7A;ORAI2;FKBP1B;AHCYL1;TNNI3;CACNB1;ITPR2;SCN11A;NKX2-5;AKAP9;WWTR1;SCN3B;KCND3;KCNK18;CES1;SLC8A3;RYR2;SCN4B;CAMK2G;SCN8A;KCNK1;KCNJ2;SLC8A1;KCNIP1;KCNJ14;SCN2A;HIPK1;SCN10A;ATP1A3;KCNA5;KCNE2;KCNK10;CAMK2B;KCNIP3;FXYD1;CACNA1C;ABCC9;ATP1B1;KCNK5;KCNIP2;KCNJ12	Reactome_2022
prerank	Glycerophospholipid Biosynthetic Process (GO:0046474)	0.4525740576024492	1.2770253070549167	0.04124748490945674	0.20426917090812707	0.998	31/105	19.39%	SLC44A5;FGF2;CDS1;FAR1;INPP4B;SLC44A3;DGKB;DGKH;MTMR2;PTEN;PLA2G4A;TPTE2;INPP4A;PLD2;FIG4;DGKG;GPAM;HDHD5;PI4K2B;PIKFYVE;PIP5K1B;CEPT1;LPCAT1;MFSD2A;MBOAT7;PLSCR1;LIPI;MTMR7;MTMR6;MTMR1;PLD1	GO_Biological_Process_2023
prerank	Cellular Response To Salt (GO:1902075)	0.4509770773814969	1.2662860544152443	0.06030150753768844	0.20888498135760217	0.999	30/109	16.40%	SLC12A2;SYT1;PKD2;P2RY1;CPNE3;CAMK2D;MEF2C;MEF2A;NLGN1;NEK7;DMTN;DLG2;SYT6;SYT9;TRPV1;PRKAA1;FYN;CPNE6;SYT2;CDKN2AIP;P2RX3;RASA4;ADGRV1;RASGRP2;ADCY8;CRHBP;CLIC4;ADCY7;CIB2;CPNE8	GO_Biological_Process_2023
prerank	Positive Regulation Of DNA Metabolic Process (GO:0051054)	0.45051766614082267	1.2646330410785913	0.061122244488977955	0.2098041407738713	0.999	27/105	15.37%	INO80D;FGF2;SMARCA5;GINS2;FGFR4;TERF1;UCHL5;PRIM2;EYA4;ACTL6A;DHX36;UBE2N;SIRT1;INO80;MRE11;ATAD5;OTUD4;WT1;BRPF3;BAZ1A;NPAS2;SLX4;HGF;DNA2;DHX9;RAD50;ERCC6	GO_Biological_Process_2023
prerank	Regulation Of Angiogenesis (GO:0045765)	0.436605634784942	1.2627448508286896	0.01701701701701702	0.2115104458066372	0.999	89/203	30.74%	ATF2;FGF2;TSPAN12;PDCD10;SFRP2;SULF1;SASH1;VASH2;GATA6;GTF2I;SEMA3E;GAB1;SEMA5A;STIM1;HMGA2;VEGFC;BMPER;KRIT1;COL4A3;SIRT1;PGF;SPRY2;FOXC1;DCN;PTPRM;STAT1;FOXJ2;EMILIN1;AGGF1;ITGB8;TWIST1;KDR;TGFB2;ADM2;THBS4;HK2;PRKD1;IL1B;GDF2;NF1;ISL1;ADAMTS1;EMILIN2;CCR3;MTDH;IL17F;GHRL;SEMA6A;CNTN1;ITGAX;RLN2;PPARG;CXCL13;PRL;TNFAIP3;RAPGEF3;PDPK1;ADGRA2;HIPK1;NRG1;APELA;CXCL8;EMC10;EPHA2;ADGRB1;PML;COL4A2;HOXA5;PTGIS;CTNNB1;ERBB2;ISM1;NIBAN2;SARS1;SPHK1;CCN6;ROCK1;RHOB;HSPG2;HTATIP2;HLA-G;CEMIP2;TMIGD2;THBS1;SPRED1;BTG1;CTSH;GATA4;SYNJ2BP	GO_Biological_Process_2023
prerank	Dephosphorylation (GO:0016311)	0.4430003401461179	1.2669910145072978	0.03413654618473896	0.21188802496462322	0.999	41/143	19.10%	PLPPR5;PLPPR1;PTPRZ1;CTDSP2;DUSP16;PTPRC;PTPRD;PTPRB;PPEF1;PPP3CA;MTMR2;PLPPR4;PPP2R5E;PTEN;PPP4R3C;PTPRO;PPM1B;TPTE2;PTPRM;PPM1H;PLPP3;ACP3;PPP1R12A;PPP2R5C;PTPN13;UBLCP1;PTPN5;PTPN11;DAPP1;DUSP26;SGPP1;PDP1;PTPN22;PTPRR;PTPN3;THNSL2;PPP3CC;MTMR7;PTPN12;MTMR6;DUSP4	GO_Biological_Process_2023
prerank	Adipogenesis	0.41907845730533055	1.2013736778078572	0.06312625250501001	0.2122299157420539	0.902	56/195	21.32%	NKIRAS1;ARL4A;LAMA4;PTGER3;CAT;ME1;ELOVL6;G3BP2;DNAJB9;GPD2;ABCA1;IFNGR1;CD36;PPM1B;CD302;SLC5A6;ETFB;SUCLG1;NDUFA5;COQ3;SORBS1;MGST3;MTARC2;YWHAG;BAZ2A;GPX4;STOM;ITGA7;LPL;SSPN;NABP1;TANK;TST;RNF11;PFKFB3;GPAM;DLD;SLC19A1;NMT1;APLP2;ACADL;PGM1;STAT5A;ITIH5;LIFR;DRAM2;GADD45A;SQOR;DECR1;PPARG;COQ9;BCL2L13;ADCY6;ACOX1;GBE1;RMDN3	MSigDB_Hallmark_2020
prerank	Phosphate-Containing Compound Metabolic Process (GO:0006796)	0.4358843084971248	1.257043338638839	0.028056112224448898	0.2258899399897701	0.999	57/176	26.23%	PLPPR5;PLPPR1;EPHA7;GALK2;DUSP16;PIK3CA;PTPRC;PPIP5K2;PTPRD;PTPRB;LRRK2;RICTOR;PPP3CA;INPP4B;MINPP1;GK3;ACYP2;PLPPR4;PANK3;TRH;ACYP1;TPTE2;PLPP3;AKT1;ACP3;INPP4A;PANK2;PPA2;G6PC3;HK2;PLAA;GPX4;PFKP;PFKFB3;ENPP1;INPP1;CERK;THNSL2;PFKFB2;NUDT5;PFKM;DUSP4;GFPT1;IP6K1;TOLLIP;XYLB;PPP1CA;MBOAT2;SPHK2;SLC22A3;INPP5K;PLCD1;PRR5;PAK1;STAT3;CERKL;SPHK1	GO_Biological_Process_2023
prerank	Positive Regulation Of Signal Transduction (GO:0009967)	0.436128314187341	1.2550034600868092	0.009	0.22781524657091376	0.999	91/257	25.29%	RSPO2;BMP2K;PKD2;THRB;GRIN2A;PDCD10;RBPJ;BDNF;SULF1;RIMS2;PHIP;SASH1;ADAMTS3;PTPRC;MBD5;NETO1;ROBO1;NLGN1;RIMS1;TPD52L1;LRRK2;DMTN;CAV2;UCHL5;CITED2;CCBE1;ITGAV;UBE2N;PTEN;GRIN2B;SIRT1;WLS;RWDD3;ITGA5;CRBN;IGF2;CRADD;CDKN2AIP;NRXN1;CCN3;ESM1;TNFSF11;TGFB2;SORBS1;DISC1;LIMS2;DACT1;TTC23;IL7;HOMER1;CD226;MN1;POGLUT1;GRB10;IL1B;PTPN11;RELN;MT3;TP63;IRS1;LOXL3;TRIM44;NELL1;GHRL;TLR2;NID1;ZDHHC5;GAS6;SALL1;CNTN1;MACF1;TNFAIP3;DLG5;LY86;IHH;JAK2;LAMA2;NKX3-1;P2RY6;PRKCI;CD180;PRKCZ;YAP1;SHANK1;FGFR2;LIMS1;PTGIS;GATA3;WNT7A;CDH3;STAT3	GO_Biological_Process_2023
